"","gene","log2FoldChange","padj","pvalue","baseMean","stat"
"AC025539.1","AC025539.1",1.07916794179819,3.18138168924081e-08,5.0668799329448e-09,26.7152059720264,5.8449606608085
"HSD17B11","HSD17B11",0.557256857531205,3.18883660200382e-08,5.07962441314852e-09,3704.92910542027,5.84454246940342
"RPL23AP82","RPL23AP82",0.511885889236838,3.18901577803452e-08,5.08078116935416e-09,731.040819633694,5.84450456269608
"THUMPD2","THUMPD2",0.51269159170149,3.19088100801105e-08,5.08462472710195e-09,237.279162997041,5.84437867022841
"LASP1","LASP1",-0.485563862978496,3.19433641866177e-08,5.09100366951396e-09,11870.6682223834,-5.84416993760447
"SLC39A3","SLC39A3",0.406019441243539,3.20387856389327e-08,5.10708695367451e-09,1393.30574497606,5.84364478572166
"CNTN4","CNTN4",-1.94222731745478,3.20606614139792e-08,5.11145002187406e-09,136.671157958716,-5.84350260015037
"BUD13","BUD13",0.31287057516472,3.22109360072402e-08,5.13628849253406e-09,567.66271739462,5.84269539606251
"AP002954.1","AP002954.1",1.83614767463969,3.22560082229362e-08,5.14435694956907e-09,137.868302074152,5.84243400330305
"SPINDOC","SPINDOC",0.502339614524751,3.22904155962411e-08,5.15072669337565e-09,515.613394072784,5.84222792513903
"SOX6","SOX6",-1.54356170646641,3.24875453840899e-08,5.18305903160472e-09,208.361942959341,-5.84118569668843
"MILR1","MILR1",1.03792840245386,3.25218844551157e-08,5.18942608316828e-09,448.715130647939,5.84098120135297
"AL355482.1","AL355482.1",0.963744586408358,3.25876198223392e-08,5.20080568819594e-09,41.4914707663185,5.84061632139511
"GATD1","GATD1",-0.495020695386028,3.27707915842798e-08,5.23093429971755e-09,808.047922372945,-5.83965400417573
"IRS2","IRS2",-1.06588922444398,3.28296139581148e-08,5.24122064420516e-09,1168.32238159398,-5.83932668962401
"RRP7A","RRP7A",0.493959763278104,3.29105194426123e-08,5.25503635680281e-09,1930.30041991575,5.83888805160686
"AC092910.3","AC092910.3",0.733273421313927,3.29948355185016e-08,5.26940117504964e-09,45.0214587069539,5.83843316807707
"AC092718.2","AC092718.2",1.10593333596376,3.30404166818722e-08,5.27758342911622e-09,15.5052951089596,5.83817460375126
"LETM2","LETM2",0.486194770907969,3.3146865204063e-08,5.29549224973787e-09,94.3698291443967,5.83761003222819
"SMG8","SMG8",-0.343223156849772,3.31711788330907e-08,5.30028289887468e-09,640.077273769852,-5.83745932301481
"OXSM","OXSM",0.46205898469804,3.34146091481637e-08,5.34009259563403e-09,231.165668976183,5.83621205033856
"HEATR6","HEATR6",-0.429031722662403,3.34343123675931e-08,5.34415495916335e-09,487.877118411811,-5.83608528199509
"ORAI1","ORAI1",0.515428927723393,3.34967137082482e-08,5.35504445222439e-09,1675.08960194813,5.83574593115301
"CHIC2","CHIC2",0.525741849296267,3.35866115563006e-08,5.37033391151319e-09,787.65898805879,5.83527059488654
"CHST10","CHST10",-0.507215319022225,3.39709058487559e-08,5.43270886999011e-09,328.550875253339,-5.83334495579526
"KLHL25","KLHL25",-0.873314869730829,3.40874199742032e-08,5.45227346454782e-09,211.895294335198,-5.83274538754098
"CYB5R3","CYB5R3",-0.60498985763891,3.41123437600489e-08,5.45719207396612e-09,18527.6763324906,-5.83259498318689
