"Fibroid","Myeloid","Lymphoid","IFN_high","Vascular","Muscle","sample_id","cluster_bio"
0.407492769157212,0.879753056778617,0.775100792208608,0.911644631762464,-0.0552991240797032,-0.29389270497424,"STRAPPAT00202-baseline","Lymphoid"
-0.314696446630482,-1.47333768203711,-1.53294134649727,-0.396340358811937,0.648191198019738,-0.0805603411252475,"STRAPPAT00201-baseline","Fibroid"
-0.143687218786796,0.567703414393337,1.28249283928504,1.96696180952743,-0.393941327773746,-0.319221340408019,"STRAPPAT00200-baseline","Lymphoid"
0.25100377966869,0.905593232242675,0.293380667715597,0.364753490184423,0.519598427366121,-0.182359193217539,"STRAPPAT00118-baseline","Lymphoid"
0.0623311578794712,1.44277551462109,1.46818429957687,2.42255226030919,-0.610422148444253,-0.292408922714411,"STRAPPAT00198-baseline","Lymphoid"
-0.0202199160258196,-0.0793188627204226,-0.151685887437735,0.137189831651943,0.257368886861398,-0.251515592119924,"STRAPPAT00197-baseline","Vascular"
0.312043535731845,0.930902762200837,1.11359697681077,1.14962857598003,0.0769599769484074,-0.304229137095005,"STRAPPAT00196-baseline","Lymphoid"
0.133579096833223,0.392418417449811,0.947123053528044,1.07372350408455,-0.443983089464831,0.67653826100499,"STRAPPAT00206-baseline","Lymphoid"
0.0209846446008273,0.566746421639028,0.923734545308992,0.715520507936845,-1.26869577298862,0.237339663136109,"STRAPPAT00204-baseline","Lymphoid"
-0.00732488609355655,0.443944315804888,0.344009677708785,1.14112080463596,0.018494410606416,-0.359016887289216,"STRAPPAT00203-baseline","Lymphoid"
-1.07862225563359,0.974182310843837,0.553935934932092,0.291289142090234,-2.37364965920286,-0.273066597252043,"STRAPPAT00207-baseline","IFN-high"
-0.156238867396653,-0.993725738040796,-1.17345086266526,-1.30486898377385,-0.462401862284223,4.87282317877076,"STRAPPAT00210-baseline","Myeloid"
0.19152560257347,0.101003801310399,-0.540956264109786,-0.410695244223864,-0.13918956413378,-0.0731376126773402,"STRAPPAT00209-baseline","Vascular"
-0.148891148855785,-0.47436583448077,0.80675346430802,0.149369038419083,0.146783246344722,-0.165859792127437,"STRAPPAT00219-baseline","IFN-high"
-0.457220854974701,-1.15534070970112,-1.34733655937552,-1.10486714885123,2.03603508318426,-0.0632445535155848,"STRAPPAT00073-baseline","Vascular"
